HST;11140000000.0;14960000000.0;87.08;;;6.88;1.76;9.24;-145.25;1.44;30.9;39.88;17.43;7.86;15.07;13.2;8039999.999999999;8090000.0;705360000.0;697250000.0;1.18;98.27;43460000.0;5.37;8.8;6.16;40770000.0;;;0.2;1.27;4.62;;2020-04-14;2020-03-29;10215:10000;2009-11-03;2020-12-30;2020-12-30;-46.04;-57.74;-4.55;-10.66;1590000000.0;2.25;-80.3;-164000000.0;-253000000.0;-732000000.0;-1.04;;2340000000.0;3.31;6150000000.0;95.6;34.03;8.96;-307000000.0;-214000000.0;4747 Bethesda AvenueSuite 1300Bethesda, MD 20817United States240-744-1000http://www.hosthotels.com;Real Estate;REIT—Hotel & Motel;163.0;2021-05-05;USD
HWM;12190000000.0;15710000000.0;58.56;31.25;0.8;2.35;3.46;2.99;17.65;1.76;31.81;39.88;31.12;9.87;27.63;22.95;3440000.0;3890000.0;433620000.0;389320000.0;0.55;90.25;5450000.0;1.33;1.26;1.26;6620000.0;;;;;;4.17;2020-02-24;2020-02-05;;1900-01-01;2020-12-30;2020-12-30;4.96;15.78;3.58;5.16;5260000000.0;12.09;-28.6;1420000000.0;1170000000.0;209000000.0;;-65.7;1610000000.0;3.71;5210000000.0;145.74;2.21;;9000000.0;794630000.0;201 Isabella StreetSuite 200Pittsburgh, PA 15212-5872United States412 553 2500http://www.howmet.com;Industrials;Specialty Industrial Machinery;19700.0;2021-05-03;USD
HPQ;37090000000.0;39100000000.0;12.55;9.29;1.22;0.71;;0.68;8.19;1.05;56.91;39.88;30.68;12.54;26.72;22.26;9100000.0;15410000.0;1250000000.0;1250000000.0;0.22;84.29;20170000.0;2.53;1.77;1.56;20340000.0;0.78;2.61;0.72;2.43;3.15;30.48;2021-04-06;2021-03-08;2202:1000;2015-11-01;2020-10-30;2021-01-30;5.61;7.35;7.98;;57670000000.0;42.07;7.0;10440000000.0;5030000000.0;3230000000.0;2.35;57.5;4160000000.0;3.32;7380000000.0;;0.73;-2.58;4050000000.0;3430000000.0;1501 Page Mill RoadPalo Alto, CA 94304United States650 857 1501http://www8.hp.com;Technology;Computer Hardware;53000.0;2021-05-25;USD
HUM;50070000000.0;52380000000.0;15.12;17.64;1.31;0.66;3.59;0.68;;0.85;18.44;39.88;474.7;208.25;386.08;406.68;1090000.0;1100000.0;128860000.0;128490000.0;0.2;94.99;3160000.0;2.58;2.46;2.46;4680000.0;2.8;0.7;2.5;0.63;0.63;9.88;2021-04-29;2021-03-29;3:2;1991-07-31;2020-12-30;2020-12-30;4.36;6.46;9.73;26.14;77160000000.0;583.63;17.0;15530000000.0;5250000000.0;3370000000.0;25.31;;17230000000.0;133.69;7460000000.0;54.37;1.76;106.53;5640000000.0;2090000000.0;Humana Building500 West Main StreetLouisville, KY 40202United States502-580-1000http://www.humana.com;Healthcare;Healthcare Plans;48700.0;2021-04-28;USD
HBAN;16510000000.000004;;23.52;14.12;0.72;3.48;1.53;;;1.41;71.75;39.88;16.83;6.82;14.65;11.97;13100000.0;12040000.0;1020000000.0;1010000000.0;1.01;75.88;40770000.0;3.13;4.58;4.01;37480000.0;0.6;3.7;0.6;3.7;3.57;86.96;2021-03-31;2021-03-16;11:10;2000-07-11;2020-12-30;2020-12-30;21.71;27.77;0.7;6.59;3760000000.0;3.7;5.4;3760000000.0;;717000000.0;0.69;-0.3;7870000000.0;7.74;8870000000.0;;;10.62;1320000000.0;;Huntington Center41 South High StreetColumbus, OH 43287United States614-480-2265http://www.huntington.com;Financial Services;Banks—Regional;15578.0;2021-04-21;USD
HII;7480000000.0;8810000000.0;10.83;15.2;1.8;0.81;3.94;0.94;7.53;0.96;-4.74;39.88;209.96;136.44;172.05;160.54;395910.0;425570.0;40490000.0;39340000.0;2.45;85.18;644850.0;1.67;1.87;1.6;643910.0;4.56;2.46;4.23;2.28;1.5;24.68;2021-03-11;2021-02-24;1:2;2003-12-04;2020-12-30;2020-12-30;7.43;9.47;7.29;39.9;9360000000.0;230.57;14.3;1670000000.0;1130000000.0;696000000.0;17.14;67.1;512000000.0;12.7;1880000000.0;98.89;1.1;46.94;1090000000.0;518500000.0;4101 Washington AvenueNewport News, VA 23607United States757 380 2000http://www.huntingtoningalls.com;Industrials;Aerospace & Defense;42000.0;2021-05-05;USD
IEX;14810000000.0;14940000000.0;40.32;34.01;2.49;6.47;5.95;6.35;24.96;1.09;45.89;39.88;211.71;104.56;195.31;190.25;400770.0;317480.0;75710000.0;75680000.0;0.21;99.19;757080.0;1.52;1.12;1.0;723490.0;2.0;1.01;2.0;1.01;1.23;40.49;2021-01-28;2021-01-12;3:2;2007-05-21;2020-12-30;2020-12-30;16.06;22.84;8.16;15.73;2350000000.0;31.05;1.5;1030000000.0;620570000.0;377780000.0;4.94;4.4;1030000000.0;13.52;1160000000.0;45.48;4.15;33.44;569270000.0;398230000.0;3100 Sanders RoadSuite 301Northbrook, IL 60062-4824United States847 498 7070http://www.idexcorp.com;Industrials;Specialty Industrial Machinery;7075.0;2021-04-21;USD
IDXX;42540000000.0;43160000000.0;74.22;66.67;4.23;15.96;67.31;15.95;54.56;0.89;105.78;39.88;573.99;168.65;508.87;450.78;445900.0;542130.0;85300000.0;84520000.0;1.05;88.37;788740.0;1.9;1.05;0.92;699810.0;;;;;;0.0;1900-01-01;1900-01-01;2:1;2015-06-15;2020-12-30;2020-12-30;21.49;25.66;21.04;143.63;2710000000.0;31.72;19.1;1570000000.0;790520000.0;581780000.0;6.71;93.1;383930000.0;4.49;1000000000.0;158.55;1.82;7.4;648060000.0;436700000.0;One IDEXX DriveWestbrook, ME 04092United States207 556 0300http://www.idexx.com;Healthcare;Diagnostics & Research;9300.0;2021-04-28;USD
INFO;36010000000.0;41160000000.0;41.85;28.9;2.54;8.5;4.22;9.6;24.05;1.01;49.65;39.88;101.45;44.81;90.15;86.03;3210000.0;2260000.0;421710000.0;394260000.0;6.57;91.41;6980000.0;2.07;2.31;1.76;4560000.0;0.8;0.88;0.68;0.75;;31.34;2021-02-11;2021-01-27;3:1;2016-07-12;2020-11-29;2020-11-29;20.31;22.12;3.68;10.24;4290000000.0;10.81;-1.2;2700000000.0;1540000000.0;870700000.0;2.17;-25.6;125600000.0;0.32;5270000000.0;61.7;0.62;21.51;1140000000.0;1050000000.0;Ropemaker Place4th Floor 25 Ropemaker StreetLondon EC2Y 9LYUnited Kingdom44 20 7260 2000http://www.ihsmarkit.com;Industrials;Consulting Services;16000.0;2021-03-23;USD
ITW;66500000000.0;72250000000.0;31.68;26.6;2.86;5.32;20.91;5.75;21.65;1.11;35.91;39.88;224.69;115.94;201.62;202.08;1010000.0;1130000.0;316520000.0;289510000.0;0.23;80.16;3530000.0;3.36;1.19;1.11;3470000.0;4.56;2.17;4.42;2.1;2.19;66.67;2021-04-13;2021-03-29;2:1;2006-05-25;2020-12-30;2020-12-30;16.77;23.02;11.79;67.9;12570000000.0;39.68;0.2;5200000000.0;3320000000.0;2110000000.0;6.63;0.2;2560000000.0;8.1;8310000000.000002;261.16;2.52;10.04;2810000000.0;2310000000.0;155 Harlem AvenueGlenview, IL 60025-4075United States847 724 7500http://www.itw.com;Industrials;Specialty Industrial Machinery;43000.0;2021-05-03;USD
ILMN;58190000000.0;56630000000.0;89.63;74.63;1.92;18.22;12.4;17.48;51.86;1.02;53.52;39.88;555.77;196.78;441.13;358.84;1120000.0;1110000.0;145900000.0;145390000.0;0.25;93.29;3790000.0;2.94;2.97;2.6;5130000.0;;;;;;0.0;1900-01-01;1900-01-01;2:1;2008-09-22;2021-01-02;2021-01-02;20.25;19.91;5.41;14.1;3240000000.0;22.03;0.1;2230000000.0;832000000.0;656000000.0;4.45;7.5;3470000000.0;23.8;1910000000.0;40.6;3.6;32.15;1080000000.0;692500000.0;5200 Illumina WaySan Diego, CA 92122United States858 202 4500http://www.illumina.com;Healthcare;Diagnostics & Research;7800.0;2021-04-28;USD
INCY;17640000000.0;15890000000.0;47.64;24.63;0.87;6.56;6.76;5.96;-89.16;0.77;12.9;39.88;110.37;62.48;86.86;87.8;1230000.0;1380000.0;219000000.0;186040000.0;1.34;94.48;5040000.0;4.34;2.7;2.29;4530000.0;;;;;;0.0;1900-01-01;1900-01-01;2:1;2000-08-31;2020-12-30;2020-12-30;-11.09;-9.05;-4.32;-11.35;2670000000.0;12.23;36.3;276630000.0;-187530000.0;-295700000.0;-1.36;35.0;1800000000.0;8.19;61720000.0;2.36;3.74;11.9;-124600000.0;-165890000.0;1801 Augustine Cut-OffWilmington, DE 19803United States302 498 6700http://www.incyte.com;Healthcare;Biotechnology;1773.0;2021-05-03;USD
IR;20720000000.0;22930000000.0;78.25;27.47;1.82;3.86;2.27;4.67;38.7;1.56;112.13;39.88;51.61;17.01;44.68;41.29;2040000.0;2630000.0;418630000.0;372060000.0;0.29;98.46;5170000.0;2.67;1.49;1.24;4430000.0;;;2.12;4.28;;0.0;2020-03-30;1900-01-01;1252:1000;2013-12-01;2020-12-30;2020-12-30;-0.68;6.54;1.94;-0.59;4910000000.0;12.83;149.4;1610000000.0;822000000.0;-33300000.0;-0.09;489.9;1750000000.0;4.18;4060000000.0;44.17;2.58;21.78;914300000.0;412850000.0;800-A Beaty StreetDavidson, NC 28036United States414 212 4700http://www.irco.com;Industrials;Specialty Industrial Machinery;15900.0;2021-05-10;USD
INTC;246950000000.0;259460000000.0;12.3;12.72;2.54;3.3;3.05;3.33;6.84;0.68;19.45;39.88;65.11;43.61;59.35;51.97;38100000.0;33040000.0;4100000000.0;4060000000.0;0.05;66.41;56000000.0;1.27;1.38;1.38;52790000.0;1.39;2.29;1.32;2.17;2.56;26.72;2021-02-28;2021-02-03;2:1;2000-07-30;2020-12-25;2020-12-25;26.84;30.66;10.31;26.36;77870000000.0;18.54;-1.1;43610000000.0;36120000000.0;20900000000.0;4.94;-15.2;23890000000.0;5.88;36930000000.0;45.57;1.91;19.95;35380000000.0;12390000000.0;2200 Mission College BoulevardSanta Clara, CA 95054-1549United States408 765 8080http://www.intel.com;Technology;Semiconductors;110600.0;2021-04-21;USD
ICE;64580000000.0;80850000000.0;30.5;23.81;2.02;7.74;3.31;9.81;20.87;0.7;29.73;39.88;119.02;63.51;112.76;106.41;2420000.0;2880000.0;561710000.0;555800000.0;1.41;93.99;4970000.0;2.04;0.9;0.88;5930000.0;1.32;1.15;1.2;1.04;1.18;31.83;2021-03-30;2021-03-15;5:1;2016-11-03;2020-12-30;2020-12-30;34.61;52.07;1.78;11.4;6040000000.0;10.94;28.7;6040000000.0;3700000000.0;2090000000.0;3.77;17.4;583000000.0;1.04;16930000000.0;86.24;0.99;34.73;2880000000.0;2050000000.0;5660 New Northside Drive NW3rd FloorAtlanta, GA 30328United States770-857-4700http://www.intercontinentalexchange.com;Financial Services;Financial Data & Stock Exchanges;8890.0;2021-04-29;USD
IBM;106280000000.0;158930000000.0;19.4;10.78;1.23;1.45;5.16;2.16;12.59;1.25;4.26;39.88;135.88;90.56;121.7;121.96;6520000.0;6950000.0;893590000.0;891970000.0;0.13;58.58;29060000.0;3.42;3.25;3.25;26220000.0;6.52;5.31;6.51;5.3;4.33;106.2;2021-03-09;2021-02-08;2:1;1999-05-26;2020-12-30;2020-12-30;7.59;11.66;3.48;26.38;73620000000.0;82.69;-6.5;35580000000.0;15280000000.0;5500000000.0;6.23;-63.1;13810000000.0;15.46;66470000000.0;320.7;0.98;23.07;18200000000.0;16969999999.999996;One New Orchard RoadArmonk, NY 10504United States914 499 1900http://www.ibm.com;Technology;Information Technology Services;345900.0;2021-04-19;USD
IP;21290000000.0;30560000000.0;44.39;14.99;1.82;1.04;2.71;1.49;12.05;1.08;67.75;39.88;56.98;26.38;50.11;46.44;2890000.0;3680000.0;393100000.0;391520000.0;0.23;85.41;8570000.0;2.56;2.67;2.18;7090000.0;2.05;3.79;2.05;3.79;4.14;168.03;2021-03-14;2021-02-16;1014:1000;2014-07-01;2020-12-30;2020-12-30;2.34;8.35;3.3;6.19;20580000000.0;52.37;-4.7;6210000000.0;2980000000.0;482000000.0;1.22;-7.3;5450000000.0;13.85;8560000000.000002;108.74;1.36;19.98;3060000000.0;1380000000.0;6400 Poplar AvenueMemphis, TN 38197United States901-419-9000http://www.internationalpaper.com;Consumer Cyclical;Packaging & Containers;49300.0;2021-04-29;USD
IPG;10890000000.0;13560000000.0;31.33;14.9;6.04;1.21;3.76;1.5;16.06;1.02;52.93;39.88;28.81;11.63;25.59;21.61;3790000.0;4700000.0;390680000.0;387650000.0;0.7;100.64;13680000.0;3.41;5.41;3.5;13780000.0;1.08;3.87;1.02;3.66;3.69;114.61;2021-03-14;2021-02-25;2:1;1999-07-15;2020-12-30;2020-12-30;4.35;12.47;3.51;11.75;8060000000.000002;20.71;-6.1;1670000000.0;1300000000.0;351100000.0;0.89;-65.9;2510000000.0;6.42;5180000000.0;170.43;0.98;7.41;1850000000.0;1600000000.0;909 Third AvenueNew York, NY 10022United States212-704-1200http://www.interpublic.com;Communication Services;Advertising Agencies;50200.0;2021-04-20;USD
IFF;33260000000.0;37070000000.0;41.66;23.31;0.73;2.99;5.27;7.29;41.25;1.0;18.63;39.88;143.09;92.14;128.89;118.75;5770000.0;2330000.0;248730000.0;224220000.0;0.28;98.5;17710000.0;1.68;8.41;7.12;29980000.0;3.08;2.3;3.04;2.27;2.1;94.7;2021-04-05;2021-03-24;3:1;1994-01-19;2020-12-30;2020-12-30;7.14;14.53;3.44;5.76;5080000000.0;45.33;-1.1;2090000000.0;1060000000.0;364030000.0;3.21;-19.1;649540000.0;2.61;4730000000.0;73.6;1.61;59.02;714100000.0;580630000.0;521 West 57th StreetNew York, NY 10019United States212 765 5500http://www.iff.com;Basic Materials;Specialty Chemicals;13700.0;2021-05-10;USD
INTU;110020000000.0;110100000000.0;60.87;48.54;3.42;13.87;12.41;14.27;46.05;1.02;46.98;39.88;423.74;187.68;391.15;356.7;1390000.0;1570000.0;273840000.0;266040000.00000003;2.93;88.31;2140000.0;1.67;0.8;0.78;1740000.0;2.36;0.62;2.24;0.59;0.84;33.94;2021-04-18;2021-04-08;2:1;2006-07-06;2020-07-30;2021-01-30;22.64;27.36;12.39;27.74;7720000000.0;29.29;-7.1;6320000000.0;2320000000.0;1750000000.0;6.55;-91.7;2740000000.0;10.0;2820000000.0;31.81;1.53;32.37;2550000000.0;2150000000.0;2700 Coast AvenueMountain View, CA 94043United States650-944-6000http://www.intuit.com;Technology;Software—Application;10600.0;2021-05-19;USD
ISRG;86730000000.0;81560000000.0;83.54;56.82;5.48;20.34;8.91;18.71;61.51;1.01;39.7;39.88;826.81;360.5;760.54;743.33;590480.0;615680.0;117720000.0;116610000.0;0.96;90.18;1220000.0;1.8;1.05;1.04;1520000.0;;;;;;0.0;1900-01-01;1900-01-01;3:1;2017-10-05;2020-12-30;2020-12-30;24.33;24.06;6.27;11.82;4360000000.0;37.25;4.0;2860000000.0;1320000000.0;1060000000.0;8.82;2.1;5170000000.0;43.93;79900000.0;0.82;6.86;82.68;1480000000.0;899680000.0;1020 Kifer RoadSunnyvale, CA 94086-5304United States408 523 2100http://www.intuitive.com;Healthcare;Medical Instruments & Supplies;8081.0;2021-04-20;USD
IVZ;10990000000.0;22410000000.0;21.19;9.51;3.13;1.8;1.06;3.65;15.99;1.32;105.0;39.88;25.12;6.38;22.19;16.29;5240000.0;7250000.0;459070000.0;337390000.0;1.58;93.69;17390000.0;3.28;4.64;3.79;27100000.0;0.62;2.61;0.62;2.61;5.51;68.58;2021-03-01;2021-02-11;25:10;2000-11-07;2020-12-30;2020-12-30;12.39;21.42;2.17;5.43;6150000000.0;13.38;-6.5;1880000000.0;1520000000.0;524800000.0;1.13;13.1;1440000000.0;3.13;2400000000.0;15.99;6.93;22.55;1230000000.0;4560000000.0;Two Peachtree Pointe1555 Peachtree Street, NE, Suite 1800Atlanta, GA 30309United States404-479-1095http://www.invesco.com;Financial Services;Asset Management;8512.0;2021-04-21;USD
IPGP;11050000000.0;9710000000.0;69.53;40.32;;9.25;4.26;8.08;29.77;1.47;76.6;39.88;262.55;98.04;234.5;202.99;260970.00000000003;319550.0;53530000.0;36450000.0;32.91;66.11;877260.0;3.45;3.06;1.64;982970.0;;;;;;0.0;2012-12-27;2012-12-18;;1900-01-01;2020-12-30;2020-12-30;13.29;19.28;5.11;6.42;1200000000.0;22.58;9.8;539000000.0;326060000.0;159570000.0;2.97;;1390000000.0;25.99;62800000.0;2.42;10.01;48.53;285340000.0;166340000.0;50 Old Webster RoadOxford, MA 01540United States508 373 1100http://www.ipgphotonics.com;Technology;Semiconductor Equipment & Materials;6060.0;2021-05-03;USD
IQV;36550000000.0;47550000000.0;133.28;23.87;1.32;3.27;6.09;4.19;22.91;1.39;52.24;39.88;199.99;81.79;187.28;172.28;976800.0;921520.0;191770000.0;189900000.0;0.74;92.11;2400000.0;2.46;1.42;1.25;2140000.0;;;;;;0.0;1900-01-01;1900-01-01;;1900-01-01;2020-12-30;2020-12-30;2.46;7.13;2.12;4.91;11360000000.0;59.38;13.9;3860000000.0;1830000000.0;279000000.0;1.43;643.8;1900000000.0;9.94;13240000000.0;210.8;1.12;31.39;1960000000.0;1480000000.0;83 Wooster Heights RoadDanbury, CT 06810United States203 448 4600http://www.iqvia.com;Healthcare;Diagnostics & Research;70000.0;2021-04-26;USD
IRM;10320000000.0;21120000000.0;30.08;25.45;;2.49;9.08;5.09;14.37;0.84;21.12;39.88;41.32;21.0;33.11;29.39;3870000.0;3170000.0;288420000.0;285240000.0;0.98;86.35;34810000.0;6.88;16.67;12.08;49800000.0;2.47;6.91;2.47;6.91;6.94;207.9;2021-04-05;2021-03-11;1082:1000;2014-09-25;2020-12-30;2020-12-30;8.26;19.24;3.57;25.15;4150000000.000001;14.39;-1.8;2400000000.0;1410000000.0;342690000.0;1.19;556.3;205060000.0;0.71;11020000000.0;920.93;0.64;3.94;987660000.0;628160000.0;One Federal StreetBoston, MA 02110United States617-535-4766http://www.ironmountain.com;Real Estate;REIT—Specialty;24000.0;2021-05-05;USD
JKHY;11550000000.0;11400000000.0;39.02;34.25;2.55;6.79;7.47;6.65;20.51;0.57;0.1;39.88;200.98;123.64;150.89;157.78;654910.0;784320.0;76080000.0;75420000.0;0.85;92.85;1890000.0;2.87;3.32;2.49;1540000.0;1.84;1.21;1.72;1.13;1.11;44.22;2021-03-24;2021-03-04;2:1;2001-03-04;2020-06-29;2020-12-30;17.41;22.17;10.62;19.68;1710000000.0;22.41;0.8;688600000.0;449160000.0;298400000.0;3.89;-0.2;147760000.0;1.94;67030000.0;4.34;1.48;20.31;489500000.0;264800000.0;663 West Highway 60PO Box 807Monett, MO 65708United States417-235-6652http://www.jackhenry.com;Technology;Information Technology Services;6717.0;2021-05-03;USD
J;14680000000.0;16000000000.0;34.87;19.42;1.49;1.12;2.45;1.18;20.27;0.91;29.89;39.88;120.44;59.29;111.33;102.93;651720.0;622650.0;130090000.0;129000000.0;0.87;90.2;1360000.0;2.04;1.2;1.05;1720000.0;0.84;0.73;;;;23.03;2021-03-25;2021-02-24;2:1;2007-03-15;2020-10-01;2020-12-31;3.62;7.02;4.78;7.66;13590000000.0;103.95;0.6;2590000000.0;1130000000.0;431530000.0;;0.0;1380000000.0;10.59;2730000000.0;44.47;1.66;;1060000000.0;734970000.0;1999 Bryan StreetSuite 1200Dallas, TX 75201United States214 583 8500http://www.jacobs.com;Industrials;Engineering & Construction;55000.0;2021-05-04;USD
JBHT;16450000000.0;17440000000.0;32.83;25.32;1.99;1.72;6.33;1.81;14.06;1.03;81.54;39.88;160.93;75.29;145.47;137.37;645590.0;635680.0;105700000.0;84480000.0;20.6;75.11;1550000.0;2.16;2.33;1.47;1470000.0;1.12;0.72;1.08;0.69;0.92;22.78;2021-02-18;2021-02-03;2:1;2005-05-23;2020-12-30;2020-12-30;5.25;7.53;7.95;20.79;9640000000.0;91.17;11.7;1620000000.0;1250000000.0;506040000.0;4.74;6.4;313300000.0;2.96;1440000000.0;55.42;1.7;24.61;1120000000.0;235800000.0;615 J.B. Hunt Corporate DriveLowell, AR 72745-0130United States479 820 0000http://www.jbhunt.com;Industrials;Integrated Freight & Logistics;30309.0;2021-04-15;USD
SJM;12970000000.0;17460000000.0;14.07;14.24;15.32;1.64;1.58;2.14;9.15;0.29;9.25;39.88;131.69;91.88;115.56;115.59;1180000.0;1580000.0;109590000.0;105100000.0;4.31;85.28;9580000.0;7.37;10.29;8.72;8440000.0;3.6;3.04;3.58;3.03;2.76;42.33;2021-02-28;2021-02-10;0:1;2002-06-02;2020-04-29;2021-01-30;11.69;17.99;5.56;11.67;8170000000.0;71.93;5.3;3000000000.0;1920000000.0;955600000.0;8.41;39.5;501500000.0;4.58;5000000000.0;60.9;0.82;74.79;1560000000.0;1480000000.0;One Strawberry LaneOrrville, OH 44667-0280United States330 682 3000http://www.jmsmucker.com;Consumer Defensive;Packaged Foods;7300.0;2021-06-02;USD
JNJ;418010000000.0;428090000000.0;28.86;16.75;2.33;5.14;6.61;5.18;17.89;0.71;14.41;39.88;173.65;109.16;162.97;152.49;8310000.000000001;10060000.0;2630000000.0;2630000000.0;0.08;69.79;15260000.0;1.7;0.58;0.58;13460000.0;4.04;2.59;3.98;2.55;2.62;72.23;2021-03-08;2021-02-21;2:1;2001-06-12;2021-01-02;2021-01-02;17.82;24.24;7.52;23.97;82580000000.0;31.37;8.3;54260000000.0;27250000000.0;14710000000.0;5.51;-56.7;25430000000.0;9.67;36370000000.0;57.47;1.21;24.04;23540000000.0;21860000000.0;One Johnson & Johnson PlazaNew Brunswick, NJ 08933United States732 524 0400http://www.jnj.com;Healthcare;Drug Manufacturers—General;134500.0;2021-04-20;USD
JCI;42530000000.0;48620000000.0;54.81;23.15;1.67;1.99;2.41;2.2;22.73;1.11;65.73;39.88;60.94;22.78;53.42;46.39;4520000.0;5180000.0;718370000.0;717870000.0;0.27;93.5;7810000.0;1.82;1.24;1.09;9960000.0;1.04;1.76;1.04;1.76;2.73;96.3;2021-01-14;2020-12-17;955:1000;2016-09-05;2020-09-29;2020-12-30;4.18;9.76;3.21;4.97;22080000000.0;29.87;-4.2;7410000000.0;2980000000.0;799000000.0;1.24;183.6;1840000000.0;2.55;9230000000.0;49.04;1.18;24.51;2380000000.0;2340000000.0;One Albert QuayCork T12 X8N6Ireland353 21 423 5000http://www.johnsoncontrols.com;Industrials;Engineering & Construction;97000.0;2021-04-29;USD
JPM;460500000000.0;;16.99;14.47;2.95;3.9;1.85;;;1.2;61.5;39.88;155.46;76.91;141.13;117.84;14070000.0;16940000.0;3050000000.0;3030000000.0;0.85;71.93;21000000.0;1.53;0.69;0.69;25930000.0;3.6;2.39;3.6;2.39;2.57;40.54;2021-01-30;2021-01-04;3:2;2000-06-11;2020-12-30;2020-12-30;28.54;35.78;0.96;10.78;102060000000.0;33.11;15.8;102060000000.0;;27410000000.0;8.88;42.4;1300000000000.0;426.88;642210000000.0;;;81.75;-79910000000.0;;383 Madison AvenueNew York, NY 10179United States212-270-6000http://www.jpmorganchase.com;Financial Services;Banks—Diversified;255351.0;2021-04-14;USD
JNPR;7640000000.0;8160000000.0;30.23;14.18;1.67;1.76;1.68;1.83;14.71;0.82;19.41;39.88;27.83;15.2;24.63;22.92;4850000.0;4930000.0;329740000.0;324070000.0;1.25;96.26;23690000.0;4.35;10.04;7.22;25960000.0;0.8;3.36;0.8;3.36;2.37;103.9;2021-03-21;2021-02-25;2:1;2000-06-15;2020-12-30;2020-12-30;5.8;10.03;3.06;5.63;4450000000.0;13.45;1.2;2570000000.0;652500000.0;257800000.0;0.77;-81.7;1780000000.0;5.44;2340000000.0;51.5;1.51;13.86;612000000.0;438240000.0;1133 Innovation WaySunnyvale, CA 94089United States408 745 2000http://www.juniper.net;Technology;Communication Equipment;9950.0;2021-04-26;USD
KSU;19230000000.0;22890000000.0;32.37;23.36;1.84;7.58;4.75;8.69;17.18;1.01;69.7;39.88;223.59;92.86;210.26;194.25;754120.0;813530.0;93600000.0;90270000.0;0.46;89.57;1200000.0;1.57;1.51;1.32;1090000.0;2.16;1.02;1.64;0.77;1.23;25.08;2021-04-06;2021-03-04;1:2;2000-07-12;2020-12-30;2020-12-30;23.44;39.45;6.57;13.56;2630000000.0;28.06;-4.9;1410000000.0;1400000000.0;616800000.0;6.54;30.3;188200000.0;2.07;3840000000.0;87.62;1.31;44.5;1080000000.0;605210000.0;427 West 12th StreetKansas City, MO 64105United States816-983-1303http://www.kcsouthern.com;Industrials;Railroads;6522.0;2021-04-15;USD
K;19850000000.0;27520000000.0;15.79;14.16;1.91;1.44;6.34;2.0;11.66;0.64;-5.08;39.88;72.88;52.66;58.42;62.89;3250000.0;3820000.0;343950000.0;279630000.0;0.71;89.17;20680000.0;5.4;7.5;6.01;16180000.0;2.32;3.92;2.28;3.85;3.28;62.81;2021-03-14;2021-02-28;2:1;1997-08-24;2021-01-01;2021-01-01;9.09;13.47;6.52;36.37;13770000000.0;40.15;7.5;4740000000.0;2330000000.0;1250000000.0;3.63;41.4;439000000.0;1.28;8140000000.000002;223.96;0.67;9.05;1990000000.0;1470000000.0;One Kellogg SquareBattle Creek, MI 49016-3599United States269-961-2000http://www.kelloggcompany.com;Consumer Defensive;Packaged Foods;31000.0;2021-05-06;USD
KEY;19510000000.0;;15.98;11.48;1.01;2.94;1.21;;;1.55;69.9;39.88;21.81;7.45;19.09;15.45;8000000.0;8670000.0;968810000.0;963450000.0;0.44;83.84;13320000.0;1.81;1.55;1.37;10770000.0;0.74;3.58;0.74;3.58;3.27;58.73;2021-03-14;2021-02-28;2:1;1998-03-08;2020-12-30;2020-12-30;23.71;29.85;0.84;7.59;5660000000.0;5.85;9.5;5670000000.0;;1220000000.0;1.27;24.1;3530000000.0;3.65;15550000000.0;;;16.48;1670000000.0;;127 Public SquareCleveland, OH 44114-1306United States216-689-3000http://www.key.com;Financial Services;Banks—Regional;17785.0;2021-04-20;USD
KEYS;24630000000.0;24760000000.0;40.8;23.98;;6.01;7.23;5.75;21.24;0.95;51.01;39.88;155.5;77.93;144.04;120.32;1490000.0;1320000.0;185990000.0;185320000.0;0.44;90.76;5530000.0;3.56;3.89;2.97;8590000.0;;;;;;0.0;1900-01-01;1900-01-01;;1900-01-01;2020-10-30;2021-01-30;14.77;18.88;7.09;19.09;4310000000.0;23.09;7.8;2530000000.0;1150000000.0;636000000.0;3.37;5.5;1890000000.0;10.15;2020000000.0;57.01;3.17;17.96;1110000000.0;867750000.0;1400 Fountaingrove ParkwaySanta Rosa, CA 95403-1738United States800 829 4444http://www.keysight.com;Technology;Scientific & Technical Instruments;14000.0;2021-05-24;USD
KMB;44530000000.0;52720000000.0;19.15;16.81;3.82;2.35;71.13;2.75;13.25;0.54;-6.89;39.88;160.16;110.66;131.94;139.77;2050000.0;2590000.0;338360000.0;337210000.0;0.34;75.52;8310000.000000001;3.79;2.47;2.45;7310000.0;4.56;3.47;4.28;3.25;3.14;62.3;2021-04-04;2021-03-03;1043:1000;2014-11-02;2020-12-30;2020-12-30;12.29;18.8;13.71;450.8;19140000000.0;56.18;5.5;7110000000.0;4300000000.0;2350000000.0;6.87;-1.5;303000000.0;0.89;8950000000.0;1029.69;0.8;1.85;3730000000.0;2040000000.0;PO Box 619100Dallas, TX 75261-9100United States972-281-1200http://www.kimberly-clark.com;Consumer Defensive;Household & Personal Products;46000.0;2021-04-23;USD
